# ORÁCULO: a vista `Khronos PBR Neutral` do Blender 5.2, corrida pelo OpenColorIO sem interface
# OpenColorIO 2.5.1 (BSD-3-Clause) · config.ocio sha256 47a7d83e79c1d21f49ba6c505efe311da723471688c614b5c366e1da7eb8ea3a
# pbrNeutral.cube sha256 cc177eeaa09e43a7d1a3e59e0745beba09a5190764259db58a485513a143f0b9
# entrada: os NÓS do LUT, lg2 [-9, 10] em 57 passos — 57 cinzas + 400 cores (semente 20260913)
# gerado por docs/Render3d/ferramentas/fixture_neutral.py · formato: r g b  R G B (linear da cena · sRGB codificado)
3.126082198e-03 1.281773994e-02 7.705716174e+01  9.633858204e-01 9.633902907e-01 9.996699095e-01
2.263525295e+00 7.705716174e+01 1.117840450e+00  9.644421339e-01 9.996697903e-01 9.638892412e-01
2.595475819e-02 1.485479863e+01 4.814405365e+01  9.429161549e-01 9.608140588e-01 9.994685650e-01
8.411876204e-02 6.984084199e-01 3.622894657e+00  5.695194602e-01 6.690149307e-01 9.916839004e-01
1.013155902e-02 2.726269332e-01 1.064211750e-01  8.291652426e-03 5.498657823e-01 3.439746499e-01
1.560337477e+02 2.051548602e-02 3.283614496e-02  9.998382330e-01 9.814884067e-01 9.814899564e-01
5.798638843e+00 1.789164098e+00 5.520447568e-01  9.951486588e-01 7.903472781e-01 7.109456658e-01
5.003463632e-03 5.798638843e+00 7.336032346e+00  7.242562175e-01 9.476274848e-01 9.962716699e-01
4.583432958e+00 5.003463632e-03 1.117840450e+00  9.937324524e-01 6.223387718e-01 7.359763980e-01
6.984084199e-01 1.621610818e-02 2.726269332e-01  8.454949260e-01 2.123908512e-02 5.449706316e-01
2.497404524e+02 2.497404524e+02 1.174171654e+01  9.998995066e-01 9.998995066e-01 9.888766408e-01
5.003463632e-03 3.283614496e-02 1.703328464e-01  2.022518776e-03 1.827742457e-01 4.435828626e-01
6.397784427e+02 8.008314156e-03 5.057017137e+02  9.999615550e-01 9.954040647e-01 9.990085959e-01
1.485479863e+01 2.051548602e-02 3.449085301e-01  9.982291460e-01 8.391134739e-01 8.430240750e-01
1.281773994e-02 2.497404524e+02 2.263525295e+00  9.883321524e-01 9.998994470e-01 9.884369373e-01
6.397784427e+02 4.363541516e-01 1.233341550e+02  9.999615550e-01 9.954068661e-01 9.962843060e-01
1.974029857e+02 8.835774907e-01 3.997231013e+02  9.962663651e-01 9.926843047e-01 9.999378324e-01
2.470957161e-03 4.814405365e+01 2.377590863e+01  9.429326057e-01 9.994689822e-01 9.713923335e-01
3.622894657e+00 5.003463632e-03 1.174171654e+01  8.710418344e-01 8.059058785e-01 9.977385998e-01
1.117840450e+00 2.497404524e+02 4.363541516e-01  9.883811474e-01 9.998995066e-01 9.883491993e-01
3.449085301e-01 5.255602595e-02 1.233341550e+02  9.767784476e-01 9.767230153e-01 9.997947812e-01
6.330032277e-03 1.013155902e-02 1.621610818e-02  3.235984826e-03 5.127924308e-02 1.007300317e-01
1.024000000e+03 3.007961686e+01 9.748733216e+01  9.999765158e-01 9.972062707e-01 9.973944426e-01
1.879325237e+01 1.174171654e+01 5.003463632e-03  9.986126423e-01 9.522887468e-01 8.677687645e-01
3.283614496e-02 1.560337477e+02 1.560337477e+02  9.814881086e-01 9.998382330e-01 9.998382330e-01
5.520447568e-01 8.411876204e-02 1.064211750e-01  7.432304621e-01 2.324157208e-01 2.858387828e-01
4.363541516e-01 5.798638843e+00 1.281773994e-02  7.056736946e-01 9.951747656e-01 6.755954027e-01
9.281035089e+00 1.233341550e+02 8.008314156e-03  9.784842134e-01 9.997947812e-01 9.767249823e-01
6.330032277e-03 1.013155902e-02 6.330032277e-03  3.235984826e-03 5.127924308e-02 3.235984826e-03
3.805462768e+01 1.064211750e-01 1.485479863e+01  9.993249178e-01 9.291639924e-01 9.572423697e-01
4.583432958e+00 8.835774907e-01 1.346366282e-01  9.936774373e-01 7.099670768e-01 6.313494444e-01
3.997231013e+02 4.363541516e-01 1.346366282e-01  9.999378324e-01 9.926761389e-01 9.926704764e-01
1.281773994e-02 1.281773994e-02 1.174171654e+01  8.058325648e-01 8.058325648e-01 9.977371693e-01
8.094029437e+02 6.330032277e-03 6.397784427e+02  9.999698997e-01 9.963629246e-01 9.992152452e-01
5.057017137e+02 5.057017137e+02 5.003463632e-03  9.999510050e-01 9.999510050e-01 9.941943884e-01
1.485479863e+01 9.748733216e+01 2.154932053e-01  9.752459526e-01 9.997395277e-01 9.708229303e-01
3.449085301e-01 2.863653906e+00 1.953125000e-03  5.893384814e-01 9.891046286e-01 5.011700988e-01
6.397784427e+02 1.485479863e+01 4.154199425e-02  9.999615550e-01 9.955098629e-01 9.954040647e-01
9.281035089e+00 1.346366282e-01 2.051548602e-02  9.970972538e-01 7.708542347e-01 7.674607635e-01
1.117840450e+00 3.997231013e+02 7.705716174e+01  9.926885366e-01 9.999378324e-01 9.940745831e-01
5.255602595e-02 2.497404524e+02 8.411876204e-02  9.883318543e-01 9.998995066e-01 9.883331656e-01
8.008314156e-03 2.595475819e-02 1.879325237e+01  8.677542210e-01 8.678917885e-01 9.986124635e-01
2.154932053e-01 1.974029857e+02 2.863653906e+00  9.853072166e-01 9.998725057e-01 9.855045676e-01
4.814405365e+01 9.281035089e+00 1.974029857e+02  9.888722301e-01 9.859826565e-01 9.998725057e-01
1.024000000e+03 1.013155902e-02 1.485479863e+01  9.999765158e-01 9.971225858e-01 9.971638918e-01
4.583432958e+00 2.051548602e-02 5.520447568e-01  9.937120080e-01 6.219458580e-01 6.795641780e-01
4.583432958e+00 5.798638843e+00 6.330032277e-03  9.398062825e-01 9.951800704e-01 6.757522821e-01
3.954900579e-03 1.560337477e+02 6.984084199e-01  9.814899564e-01 9.998382330e-01 9.815725088e-01
7.336032346e+00 1.013155902e-02 3.622894657e+00  9.962691069e-01 7.241551876e-01 8.723838925e-01
1.174171654e+01 2.051548602e-02 1.117840450e+00  9.977358580e-01 8.057840466e-01 8.262968659e-01
1.703328464e-01 6.984084199e-01 5.255602595e-02  4.030826986e-01 8.340249658e-01 1.394117475e-01
6.397784427e+02 5.798638843e+00 5.057017137e+02  9.999615550e-01 9.954451919e-01 9.990084171e-01
3.805462768e+01 2.595475819e-02 6.397784427e+02  9.956757426e-01 9.954040647e-01 9.999615550e-01
2.377590863e+01 7.705716174e+01 1.485479863e+01  9.747442603e-01 9.996699095e-01 9.704896808e-01
2.377590863e+01 5.520447568e-01 3.449085301e-01  9.989088178e-01 8.943306208e-01 8.933240771e-01
3.159541551e+02 4.583432958e+00 9.748733216e+01  9.999209046e-01 9.908804297e-01 9.935884476e-01
6.649020861e-02 1.879325237e+01 1.953125000e-03  8.682796955e-01 9.986129403e-01 8.677851558e-01
3.997231013e+02 5.798638843e+00 8.835774907e-01  9.999378324e-01 9.927740097e-01 9.926843047e-01
1.621610818e-02 3.007961686e+01 3.805462768e+01  9.290816784e-01 9.851396680e-01 9.993252754e-01
3.126082198e-03 1.485479863e+01 1.013155902e-02  8.392135501e-01 9.982307553e-01 8.392980099e-01
1.953125000e-03 7.705716174e+01 5.520447568e-01  9.633862376e-01 9.996699095e-01 9.636515975e-01
9.281035089e+00 3.997231013e+02 1.281773994e-02  9.928385019e-01 9.999378324e-01 9.926694036e-01
4.154199425e-02 7.336032346e+00 1.174171654e+01  8.057723641e-01 9.315663576e-01 9.977332354e-01
1.064211750e-01 2.595475819e-02 3.622894657e+00  5.779449344e-01 5.635652542e-01 9.917333722e-01
7.705716174e+01 8.008314156e-03 1.233341550e+02  9.912180305e-01 9.767249823e-01 9.997947812e-01
3.997231013e+02 5.255602595e-02 5.057017137e+02  9.987478852e-01 9.941943884e-01 9.999510050e-01
3.805462768e+01 2.497404524e+02 3.449085301e-01  9.901030064e-01 9.998995066e-01 9.883449674e-01
3.805462768e+01 9.748733216e+01 1.233341550e+02  9.839078188e-01 9.950132370e-01 9.997946620e-01
5.798638843e+00 6.397784427e+02 1.414213562e+00  9.954451919e-01 9.999615550e-01 9.954139590e-01
1.953125000e-03 6.397784427e+02 1.281773994e-02  9.954043031e-01 9.999615550e-01 9.954043627e-01
6.984084199e-01 2.263525295e+00 3.283614496e-02  6.641747952e-01 9.851058722e-01 4.330187142e-01
1.879325237e+01 6.330032277e-03 8.411876204e-02  9.986126423e-01 8.677621484e-01 8.683584332e-01
6.397784427e+02 6.397784427e+02 6.330032277e-03  9.999615550e-01 9.999615550e-01 9.954040647e-01
9.748733216e+01 2.497404524e+02 5.057017137e+02  9.953066707e-01 9.970420599e-01 9.999510050e-01
2.595475819e-02 1.621610818e-02 9.281035089e+00  7.677835226e-01 7.674933672e-01 9.970983267e-01
2.263525295e+00 1.013155902e-02 3.449085301e-01  9.852501154e-01 4.323712587e-01 5.629899502e-01
1.346366282e-01 4.583432958e+00 4.583432958e+00  6.313494444e-01 9.936774373e-01 9.936774373e-01
2.051548602e-02 1.064211750e-01 1.281773994e-02  9.129510820e-02 3.400005996e-01 1.326968148e-02
3.954900579e-03 2.863653906e+00 5.003463632e-03  5.010039210e-01 9.890956283e-01 5.013040900e-01
4.363541516e-01 1.621610818e-02 1.974029857e+02  9.853273630e-01 9.852958322e-01 9.998725057e-01
1.560337477e+02 1.346366282e-01 1.064211750e-01  9.998382330e-01 9.814969897e-01 9.814935923e-01
8.835774907e-01 8.835774907e-01 5.798638843e+00  7.333304882e-01 7.333304882e-01 9.951487184e-01
7.336032346e+00 8.094029437e+02 1.024000000e+03  9.971427917e-01 9.993790388e-01 9.999765158e-01
7.336032346e+00 6.397784427e+02 3.007961686e+01  9.954560399e-01 9.999615550e-01 9.956184626e-01
1.621610818e-02 1.117840450e+00 5.798638843e+00  6.755361557e-01 7.506254315e-01 9.951722026e-01
9.281035089e+00 5.057017137e+02 2.595475819e-02  9.943001270e-01 9.999510050e-01 9.941943884e-01
1.789164098e+00 6.984084199e-01 1.953125000e-03  9.797448516e-01 6.919919848e-01 3.591249585e-01
3.283614496e-02 3.283614496e-02 7.705716174e+01  9.633784294e-01 9.633784294e-01 9.996697307e-01
6.090848979e+01 1.879325237e+01 4.154199425e-02  9.995812774e-01 9.684875011e-01 9.542126060e-01
4.154199425e-02 1.024000000e+03 2.051548602e-02  9.971224666e-01 9.999765158e-01 9.971225858e-01
1.174171654e+01 1.024000000e+03 1.414213562e+00  9.971551299e-01 9.999765158e-01 9.971262813e-01
1.560337477e+02 2.497404524e+02 2.051548602e-02  9.955785871e-01 9.998994470e-01 9.883319736e-01
1.560337477e+02 3.997231013e+02 7.705716174e+01  9.955137968e-01 9.999378324e-01 9.940745831e-01
8.411876204e-02 5.520447568e-01 1.024000000e+03  9.971224666e-01 9.971240163e-01 9.999765158e-01
1.789164098e+00 2.377590863e+01 1.560337477e+02  9.816939235e-01 9.843063354e-01 9.998382330e-01
2.377590863e+01 1.953125000e-03 8.094029437e+02  9.964691997e-01 9.963629246e-01 9.999698997e-01
1.621610818e-02 8.411876204e-02 1.013155902e-02  7.626553625e-02 3.027929962e-01 8.291652426e-03
3.997231013e+02 2.595475819e-02 4.583432958e+00  9.999378324e-01 9.926692247e-01 9.927524924e-01
1.621610818e-02 2.726269332e-01 3.805462768e+01  9.290816784e-01 9.295790195e-01 9.993252754e-01
8.094029437e+02 7.705716174e+01 3.805462768e+01  9.999698997e-01 9.967067838e-01 9.965326190e-01
6.984084199e-01 1.024000000e+03 4.583432958e+00  9.971242547e-01 9.999765158e-01 9.971352816e-01
6.649020861e-02 8.411876204e-02 3.007961686e+01  9.122632146e-01 9.123176932e-01 9.991422296e-01
3.007961686e+01 3.805462768e+01 1.560337477e+02  9.850537181e-01 9.859982133e-01 9.998382330e-01
1.560337477e+02 3.126082198e-03 8.008314156e-03  9.998382330e-01 9.814900160e-01 9.814906120e-01
1.414213562e+00 8.094029437e+02 2.497404524e+02  9.963690042e-01 9.999698997e-01 9.974773526e-01
9.748733216e+01 1.233341550e+02 6.330032277e-03  9.950160384e-01 9.997947812e-01 9.767251611e-01
2.051548602e-02 1.064211750e-01 5.057017137e+02  9.941943884e-01 9.941954017e-01 9.999510050e-01
2.263525295e+00 2.263525295e+00 4.154199425e-02  9.850651622e-01 9.850651622e-01 4.343051612e-01
2.726269332e-01 6.090848979e+01 9.748733216e+01  9.708400369e-01 9.889925718e-01 9.997395277e-01
7.705716174e+01 1.013155902e-02 3.449085301e-01  9.996699095e-01 9.633833170e-01 9.635447264e-01
3.283614496e-02 3.805462768e+01 1.174171654e+01  9.290717244e-01 9.993253350e-01 9.514413476e-01
1.879325237e+01 1.974029857e+02 3.622894657e+00  9.866910577e-01 9.998725057e-01 9.855611324e-01
4.814405365e+01 1.414213562e+00 3.622894657e+00  9.994683862e-01 9.445700049e-01 9.472602010e-01
2.051548602e-02 6.090848979e+01 2.497404524e+02  9.883319736e-01 9.911679029e-01 9.998994470e-01
1.703328464e-01 1.703328464e-01 1.064211750e-01  3.963601291e-01 3.963601291e-01 2.858387828e-01
3.126082198e-03 5.255602595e-02 1.064211750e-01  7.896076422e-04 2.465132177e-01 3.547895253e-01
5.520447568e-01 5.057017137e+02 2.726269332e-01  9.941999316e-01 9.999510050e-01 9.941967726e-01
6.397784427e+02 4.583432958e+00 6.984084199e-01  9.999615550e-01 9.954363704e-01 9.954085350e-01
1.414213562e+00 5.798638843e+00 8.008314156e-03  7.697209716e-01 9.951784611e-01 6.757062078e-01
3.126082198e-03 1.024000000e+03 3.007961686e+01  9.971224666e-01 9.999765158e-01 9.972066283e-01
1.621610818e-02 4.583432958e+00 1.024000000e+03  9.971225858e-01 9.971352816e-01 9.999765158e-01
6.649020861e-02 8.008314156e-03 1.064211750e-01  2.691500187e-01 5.179592874e-03 3.471856415e-01
6.090848979e+01 1.233341550e+02 3.954900579e-03  9.882038236e-01 9.997947812e-01 9.767254591e-01
2.377590863e+01 7.705716174e+01 2.154932053e-01  9.747441411e-01 9.996697903e-01 9.634538293e-01
6.984084199e-01 6.649020861e-02 5.057017137e+02  9.942016006e-01 9.941943884e-01 9.999510050e-01
3.283614496e-02 1.346366282e-01 2.154932053e-01  7.636924833e-02 3.632278144e-01 4.724200368e-01
5.255602595e-02 7.336032346e+00 3.126082198e-03  7.265957594e-01 9.962725639e-01 7.242992520e-01
9.281035089e+00 4.583432958e+00 8.008314156e-03  9.971006513e-01 8.906116486e-01 7.675867081e-01
3.126082198e-03 6.330032277e-03 3.997231013e+02  9.926695228e-01 9.926695228e-01 9.999378324e-01
5.255602595e-02 2.051548602e-02 1.879325237e+01  8.679560423e-01 8.677100539e-01 9.986117482e-01
3.283614496e-02 1.013155902e-02 7.336032346e+00  7.252128124e-01 7.241551876e-01 9.962690473e-01
4.154199425e-02 9.281035089e+00 1.233341550e+02  9.767226577e-01 9.784759283e-01 9.997947812e-01
1.703328464e-01 6.649020861e-02 1.233341550e+02  9.767441154e-01 9.767242074e-01 9.997947812e-01
4.814405365e+01 3.954900579e-03 1.064211750e-01  9.994686842e-01 9.429309964e-01 9.430561066e-01
8.094029437e+02 4.363541516e-01 1.117840450e+00  9.999698997e-01 9.963646531e-01 9.963676929e-01
2.377590863e+01 5.798638843e+00 7.705716174e+01  9.747442603e-01 9.661449790e-01 9.996699095e-01
6.984084199e-01 3.007961686e+01 8.094029437e+02  9.963656068e-01 9.964969158e-01 9.999698997e-01
1.013155902e-02 1.879325237e+01 8.411876204e-02  8.677448630e-01 9.986121655e-01 8.683121800e-01
4.363541516e-01 1.346366282e-01 1.346366282e-01  6.624459624e-01 3.400082588e-01 3.400082588e-01
1.281773994e-02 4.154199425e-02 2.377590863e+01  8.919565082e-01 8.920962811e-01 9.989101887e-01
6.090848979e+01 8.835774907e-01 9.281035089e+00  9.995811582e-01 9.548462629e-01 9.612701535e-01
2.863653906e+00 4.363541516e-01 3.126082198e-03  9.890992641e-01 6.098746657e-01 5.010702610e-01
4.583432958e+00 3.622894657e+00 3.622894657e+00  9.936774373e-01 9.308388233e-01 9.308388233e-01
8.094029437e+02 2.863653906e+00 1.414213562e+00  9.999698997e-01 9.963753819e-01 9.963690042e-01
3.997231013e+02 2.497404524e+02 3.997231013e+02  9.999378324e-01 9.972177148e-01 9.999378324e-01
3.805462768e+01 9.281035089e+00 1.621610818e-02  9.993252754e-01 9.468300939e-01 9.290816784e-01
1.117840450e+00 2.263525295e+00 1.879325237e+01  8.758012652e-01 8.844535947e-01 9.986099005e-01
4.814405365e+01 1.485479863e+01 1.879325237e+01  9.994683862e-01 9.607852697e-01 9.654682875e-01
6.649020861e-02 1.281773994e-02 8.835774907e-01  2.639137208e-01 6.490781158e-02 9.242608547e-01
1.117840450e+00 6.649020861e-02 1.281773994e-02  9.554920197e-01 2.935446501e-01 1.814919114e-01
4.583432958e+00 1.560337477e+02 6.330032277e-03  9.820342064e-01 9.998382330e-01 9.814895988e-01
6.397784427e+02 1.485479863e+01 2.051548602e-02  9.999615550e-01 9.955101013e-01 9.954040647e-01
1.789164098e+00 4.363541516e-01 3.449085301e-01  9.791088104e-01 5.790274143e-01 5.371933579e-01
3.126082198e-03 1.013155902e-02 8.008314156e-03  7.896076422e-04 7.899627090e-02 6.045883894e-02
4.363541516e-01 1.485479863e+01 8.008314156e-03  8.443295360e-01 9.982302189e-01 8.391773701e-01
7.705716174e+01 7.705716174e+01 1.174171654e+01  9.996697903e-01 9.996697903e-01 9.689989686e-01
6.397784427e+02 9.748733216e+01 5.003463632e-03  9.999615550e-01 9.961001873e-01 9.954043031e-01
1.953125000e-03 3.449085301e-01 7.705716174e+01  9.633862376e-01 9.635518193e-01 9.996699095e-01
1.281773994e-02 1.560337477e+02 1.281773994e-02  9.814891815e-01 9.998382330e-01 9.814891815e-01
1.789164098e+00 3.283614496e-02 7.336032346e+00  8.008350730e-01 7.239974737e-01 9.962599874e-01
3.449085301e-01 6.330032277e-03 3.449085301e-01  6.170651913e-01 3.235984826e-03 6.170651913e-01
9.281035089e+00 3.283614496e-02 2.377590863e+01  9.355356097e-01 8.919276595e-01 9.989093542e-01
1.953125000e-03 9.748733216e+01 9.281035089e+00  9.707806706e-01 9.997399449e-01 9.735853076e-01
1.281773994e-02 1.560337477e+02 1.233341550e+02  9.814891815e-01 9.998382330e-01 9.960276484e-01
2.595475819e-02 1.064211750e-01 2.154932053e-01  5.298999324e-02 3.221279085e-01 4.774393141e-01
7.705716174e+01 6.090848979e+01 3.159541551e+02  9.929937720e-01 9.925234914e-01 9.999209046e-01
6.984084199e-01 2.595475819e-02 8.835774907e-01  8.287166953e-01 8.470619470e-02 9.219305515e-01
1.485479863e+01 1.621610818e-02 3.159541551e+02  9.911817908e-01 9.907486439e-01 9.999209046e-01
9.281035089e+00 3.283614496e-02 6.984084199e-01  9.970945120e-01 7.674295902e-01 7.869814634e-01
1.174171654e+01 7.336032346e+00 1.621610818e-02  9.977365136e-01 9.317294359e-01 8.058082461e-01
4.363541516e-01 1.879325237e+01 3.283614496e-02  8.707862496e-01 9.986109138e-01 8.676928282e-01
1.703328464e-01 1.174171654e+01 1.346366282e-01  8.079282641e-01 9.977313280e-01 8.072495461e-01
1.560337477e+02 9.748733216e+01 2.497404524e+02  9.955778122e-01 9.928655028e-01 9.998995066e-01
1.013155902e-02 6.330032277e-03 1.703328464e-01  5.127924308e-02 3.235984826e-03 4.420324266e-01
1.789164098e+00 1.879325237e+01 5.003463632e-03  8.813109994e-01 9.986126423e-01 8.677687645e-01
1.013155902e-02 2.726269332e-01 1.024000000e+03  9.971225858e-01 9.971233010e-01 9.999765158e-01
7.705716174e+01 2.154932053e-01 4.814405365e+01  9.996697903e-01 9.634538293e-01 9.862439036e-01
4.583432958e+00 1.953125000e-03 1.879325237e+01  9.020159841e-01 8.677851558e-01 9.986128807e-01
3.126082198e-03 3.159541551e+02 1.953125000e-03  9.907490015e-01 9.999209046e-01 9.907489419e-01
5.798638843e+00 2.051548602e-02 5.520447568e-01  9.951692224e-01 6.754844785e-01 7.130326033e-01
8.835774907e-01 3.126082198e-03 6.330032277e-03  9.261920452e-01 6.202246249e-02 8.715963364e-02
5.798638843e+00 1.233341550e+02 1.974029857e+02  9.857232571e-01 9.944326282e-01 9.998725057e-01
1.789164098e+00 2.470957161e-03 9.748733216e+01  9.713212848e-01 9.707804918e-01 9.997399449e-01
6.984084199e-01 2.263525295e+00 1.024000000e+03  9.971242547e-01 9.971287847e-01 9.999765158e-01
1.174171654e+01 3.283614496e-02 1.485479863e+01  9.676471949e-01 8.390905857e-01 9.982278943e-01
5.003463632e-03 3.622894657e+00 6.397784427e+02  9.954040647e-01 9.954299927e-01 9.999615550e-01
9.281035089e+00 1.013155902e-02 1.064211750e-01  9.971000552e-01 7.675584555e-01 7.704186440e-01
1.974029857e+02 5.255602595e-02 2.863653906e+00  9.998725057e-01 9.852957129e-01 9.855051637e-01
1.621610818e-02 4.814405365e+01 5.520447568e-01  9.429210424e-01 9.994686842e-01 9.435754418e-01
6.984084199e-01 3.159541551e+02 4.814405365e+01  9.907671213e-01 9.999209046e-01 9.921513796e-01
2.726269332e-01 1.117840450e+00 1.013155902e-02  5.218353868e-01 9.556714296e-01 1.813124269e-01
1.024000000e+03 8.094029437e+02 1.233341550e+02  9.999765158e-01 9.993790388e-01 9.974666834e-01
4.363541516e-01 1.953125000e-03 8.094029437e+02  9.963650703e-01 9.963631630e-01 9.999698997e-01
1.117840450e+00 2.154932053e-01 5.520447568e-01  9.531680942e-01 4.440565109e-01 6.932690144e-01
9.748733216e+01 7.336032346e+00 6.984084199e-01  9.997395277e-01 9.729775786e-01 9.709690809e-01
1.485479863e+01 5.798638843e+00 3.283614496e-02  9.982278943e-01 9.054116011e-01 8.390905857e-01
3.997231013e+02 3.997231013e+02 1.117840450e+00  9.999378324e-01 9.999378324e-01 9.926885366e-01
8.008314156e-03 6.330032277e-03 2.263525295e+00  4.334227443e-01 4.326438308e-01 9.852791429e-01
2.470957161e-03 3.954900579e-03 4.814405365e+01  9.429324269e-01 9.429343343e-01 9.994689226e-01
1.346366282e-01 6.397784427e+02 3.954900579e-03  9.954052567e-01 9.999615550e-01 9.954043031e-01
3.954900579e-03 1.953125000e-03 4.363541516e-01  2.617709897e-02 3.075797867e-04 6.903954148e-01
1.485479863e+01 4.583432958e+00 2.726269332e-01  9.982263446e-01 8.917830586e-01 8.417004943e-01
3.449085301e-01 5.003463632e-03 1.013155902e-02  6.180826426e-01 2.022518776e-03 6.371603161e-02
7.336032346e+00 5.520447568e-01 3.283614496e-02  9.962599874e-01 7.477881312e-01 7.239974737e-01
2.863653906e+00 8.835774907e-01 6.090848979e+01  9.563660622e-01 9.548463225e-01 9.995812178e-01
4.154199425e-02 2.497404524e+02 5.255602595e-02  9.883316755e-01 9.998994470e-01 9.883322120e-01
1.560337477e+02 1.621610818e-02 1.974029857e+02  9.968397021e-01 9.852958322e-01 9.998725057e-01
1.953125000e-03 3.997231013e+02 1.560337477e+02  9.926695228e-01 9.999378324e-01 9.955146313e-01
2.377590863e+01 8.008314156e-03 1.974029857e+02  9.870658517e-01 9.852963686e-01 9.998725057e-01
3.805462768e+01 2.154932053e-01 5.057017137e+02  9.946283102e-01 9.941960573e-01 9.999510050e-01
2.154932053e-01 8.094029437e+02 3.954900579e-03  9.963638783e-01 9.999698997e-01 9.963629246e-01
3.159541551e+02 3.126082198e-03 1.414213562e+00  9.999209046e-01 9.907489419e-01 9.907901287e-01
1.013155902e-02 1.281773994e-02 2.863653906e+00  5.006113052e-01 5.013830662e-01 9.890689254e-01
1.013155902e-02 2.263525295e+00 2.377590863e+01  8.919638395e-01 9.028322697e-01 9.989101291e-01
5.520447568e-01 5.798638843e+00 3.126082198e-03  7.144165635e-01 9.951827526e-01 6.758512259e-01
